0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
1.5236221716368379,1.4425401481667652,1.255095815313322,2.9590040996120224,0.2582982071450271,2.51804912319501,1.3459413284326929,2.9323579216412754,1.3374827543695909,2.7615576148600356,3.018212198903126,1.7072906542126602,1.4927248618917761,3.6995960497900957,3.4441873254359483,1.205361231318354,1.6573244526094635,-0.4691521701835895,1.2783476063956651,2.7388888668129208,2.26220161025127,1.6758836617439068,2.289459728844216,1.2045914885510818,2.6499235076641385,0.7999501776014205,3.325844020672835,1.3603642765434703,1.2177394479908892,3.4343119675646983,3.280056575308538,2.6503349028310694,0.17011606573308297,1.2562317148417463,1.5316334812254226,1.428753436714165,3.662011759823281,2.8181511259223204,3.677429311889223,1.7299007589478752,1.5408704140189484,1.5043356385862525,3.9990529205849827,1.2057615854972203,2.607746933509893,2.7865085429981504,1.6158211744319708,2.9977837617138534,3.037529822714786,2.587833010742633,1.0257800763581129,1.7679810095721051,1.260790473116339,3.7490300407774853,0.8734171409410433,1.438250262167023,1.25579075367908,1.3185598010932014,1.417741819651357,1.215386611553883,1.1819930247514028,0.8624505978182939,3.416422272559121,1.3490028596959591,2.3407929678521953,1.3433225373115794,3.1041739280570555,1.745555744216884,3.475927938533493,2.9177372573983695,1.636367087368887,1.5186308119207284,0.581660724487936,1.540751411685275,3.2959228136847876,0.7904459352513353,3.2132010604866936,4.041172878728824,3.583507049308126,3.0076027719903298,3.0249242218965087,2.0288201875801177,2.5831580038744084,2.9609657243420364,1.2300185137126256,0.6352891254558211,3.6359168739263144,2.5098934231584926,1.832221663779027,3.2624917903567168,1.7752570776321555,1.149350425432714,3.5213648784462195,3.40556765485512,3.116263272036788,1.4984142785960757,2.7621765750041933,3.6457592914577357,2.5598417375006637,3.520623394596363,3.3704349348780074,1.6016679950450103,3.6892879768100566,3.5731806027893733,3.362180899984765,1.8413572766495176,3.067678294082907,2.829652723043329,1.1773884412221298,2.9632706526342645,0.49365758035246665,3.50778195710962,3.5911049050647788,1.3402261232254316,1.5631093074094906,3.17136377282647,2.135344424072937,3.3832079891339455,1.5668589820552608
1.4066074154925765,1.6565421333499937,1.1121729941067053,2.2723845642942964,0.3398728008483493,3.0312628490505302,1.7508422901055198,2.479033910747235,1.811729952557688,2.267661635138677,2.7649363281507244,-0.23508150088017596,1.2288617783443267,1.9025328525804581,3.565755571175009,2.270762146771315,1.6219088610680765,2.789405834460245,1.2989163355056925,2.0565419115630195,1.3894126223740433,3.380768230107048,1.8327239681277296,0.7053967267733177,1.3959457000321822,1.0819054129426318,3.530570203902528,1.319918464362875,2.544136663941477,3.5763891087744737,3.2756492615244244,1.882768240516496,0.48635500583609065,1.4094561105356207,2.640276176197777,2.7984819104621064,3.80282393494897,2.0223855691658432,3.6936542167935698,1.8057670840415223,1.5577727709279046,1.2181921924581143,1.4566589815746376,0.9738845443820087,2.5671779127226286,1.3813885940246455,2.969432341472606,1.5226885476002565,3.7984964263430228,3.5968516782763773,1.0445200217954502,1.4934628867394397,1.2973205635457297,3.764080710783788,2.7589064838635284,0.777234112762338,1.2700684024848516,1.1435240325216134,1.410612466420754,1.331332601130682,1.3084249521308153,0.830533612510826,3.6484539382362993,1.3699633496376484,3.0910295233238942,1.2004604102775713,0.9771091715824469,0.5994015913725076,2.8772848698266964,1.4933347845057596,3.731118058094811,1.508286657983171,0.5562135775223245,1.5081700091480656,3.435529922070639,2.634065810081096,3.362064446401176,3.8059115051879355,3.5793370592351477,1.441791533261337,3.0372539376907395,2.7953243481525245,0.6412158360931036,3.0549665266335833,1.3693548048210353,0.5239924422050858,3.499029457374196,1.5082308705865823,1.4562541930962731,3.3631963135464633,2.736193545777967,1.2752395292078167,3.771515880152051,3.672674256112066,3.3880875665677532,1.543248401644414,2.6800452437540945,3.6938771990259904,2.6355640311839736,3.16699496013355,3.3908561259798753,1.537922217411377,3.8684595980272767,3.279226120660682,3.3030208504434144,1.8459195337775818,2.887761151592324,1.205917943677826,2.8807286193777117,2.0862334808959213,0.36326416930591787,3.4814797838174703,3.588444807641867,1.4329968099960222,2.949557343639701,1.1122597516810926,2.5516759664201984,3.426397610732587,0.7029606769515624
1.6228741409274727,1.6587873031110265,1.1629640631822902,0.5172303326524058,0.5810417034483636,2.846374966991667,2.336454786994296,1.415006841683487,2.181331582281972,0.5149725997884699,1.3194676456390704,0.1554008199046922,1.131299730989085,0.7014230789935728,-0.9819926014963044,1.4496881413310503,1.8178565255096493,,1.4334188591951158,1.6489117580952617,1.3481757529637717,3.1026060657603756,1.9752413068354364,0.802474489199415,1.6124893300598186,1.10976171661533,2.8855392238748068,3.0007265746362224,1.219890268366392,0.9176921999192835,1.3697177294135654,1.353650754240398,0.6284301999147984,1.6789913301655972,1.7826895275895704,1.7071095035349841,0.9785449100037371,2.0812953095795397,1.4143628816430662,1.8254152407171498,1.4796444745762358,1.0663578943003151,1.3875059208327616,1.1818849250795185,1.12210281627103,1.3763459560356153,2.905518421179342,1.150735128816583,1.7651273396560132,1.6010594033831038,1.243620340446211,1.558223544229681,1.5054997234613992,0.9637789073460052,0.8833306842089916,1.3018978073261178,1.2028251607343707,2.4990651858401995,2.8023069733561456,1.468442559404795,3.4044930835112135,3.1381706159531624,3.03823247615472,1.354356241021406,1.4772473040994034,1.1359222506450664,1.115399531749255,0.9822945251076324,1.675730134549882,1.4344120573644905,1.5856644415159795,1.6130129438159402,0.6488740337101242,3.387584498055496,1.579006318975679,0.20386141805025015,1.4094669726490299,1.561438565739883,2.750958025137541,1.6306757184960599,1.5675259779436692,1.8560056386020747,2.3319201431348042,1.112873579298741,1.3754454146540638,0.42013957477292213,0.6296671595515442,1.6261540740505418,1.2999596727602274,1.1240303002391157,1.25114341438898,1.1793072114070202,2.330176881516811,2.3084074768860936,1.915949152213017,1.6258642805158339,1.298112803342078,3.2043144684149003,1.5389354087733311,1.5027124859660612,0.8284536708233823,1.6925744954473325,1.4447995639757554,1.778936049636942,1.2577649685713879,2.031405783529061,1.3085065004741396,1.1937717433966801,0.8781917104407891,1.170873662210527,2.823784000875012,1.6807159245074625,0.7079099293450348,1.5820597654617718,1.6102134129761128,1.3699131125391113,1.8022221739710351,1.7292525629444662,1.4313555215735165
3.3468023319508875,2.5300782354277898,3.6105465255144527,3.1784533232125214,0.23404139971216842,2.4405031125570744,1.8091221711290548,1.4159208794838092,1.8007032141851742,2.11809388938682,3.002668320092012,1.8931058814723083,3.4009914328753696,2.8486740128074706,3.0640102123751665,2.8957989471456806,3.239385820464044,3.4876021101763826,1.2494089319187587,2.514735827526132,2.552785276852297,1.5585811228548485,3.538227739736,2.18655760509026,3.1146435427655597,1.8168577098300558,3.0374314239182105,2.6723619751506535,2.227411472927509,3.317379327376169,3.2210665938648604,1.2765740837304222,0.661984862119514,2.2062181038899227,2.9107058029686232,3.0377406546824,3.3899178065007143,2.8261660906536514,3.303885933246802,1.84430931791216,3.135884501997626,3.022497427806444,3.0809492424502114,1.0469380133814135,2.639412778288362,1.2796198662682423,1.6006218194955286,3.664323543474531,3.6396720834217917,1.6096746001187772,3.076677091678541,1.4347002771968507,3.0409660535456244,3.774080690775411,0.7660905012181258,2.9613547657037347,1.1687126283399452,1.177739237672264,1.3460945593943234,1.1646897520524961,1.1504881899148873,0.8332520092697268,3.1175038895346736,3.0906807030996566,3.646450706483177,1.2188245564561488,0.8094794772398618,2.79406229775694,3.2966453492920706,2.978823468174714,1.5589092334741042,3.6402854323568836,0.7833736734355374,1.1807843910786988,3.360999091247346,2.9982641153033565,3.287909588253017,3.78167444901823,3.526782468610163,3.145597574953728,3.191388935717159,2.0708495428978577,2.6136283008189345,2.5874898110643305,2.239178045880427,0.6276441889740653,3.1185474435184743,3.1136388299671762,3.2252641312135797,3.2608642234138188,1.3967787502960436,1.2523551013882614,3.301622762485126,3.07186561722356,3.110181140900657,1.7940456570999284,2.494139078014814,3.388949955308517,2.5242618070050025,3.4601658946764307,3.091923201882859,2.140140588324437,3.672436657182345,1.7180130354822107,3.5607883099844844,1.995802871621313,3.2051860414232864,2.4571661211130844,2.920440039799871,2.931217840539798,0.5947453541251972,3.403162720864108,3.407320116764361,1.676456986522026,3.215616477077212,3.23512810987648,1.7854752241433447,2.936990266880227,1.3782619044242075
2.7300660240827876,1.486456955768731,1.0022992654131118,0.4183572854671359,0.3890314836080245,2.510311294300007,2.3778622643686202,1.3669180553919886,2.5319378435846684,2.069640306059593,2.55966066839152,2.9371315506809648,1.15237165494627,1.0902979197903075,3.1721946583785714,2.8269795789634813,1.5776197647752594,1.8529456696257718,1.3181201296535205,1.7097935059763305,1.8784742455782186,2.786970577718996,3.6763464022334262,2.7251259989152676,1.8832688965276416,1.3892529088471217,1.5321473672341916,1.5356946694133564,0.9195849288723547,1.105376367552719,1.2271988853119047,1.388916901982646,2.709418575482033,2.0298415571367157,3.2433339566276524,3.2045476696982362,1.2526578641941173,3.901648910916347,1.4257761687276327,1.869275258534974,2.974558680022959,3.549743090013334,1.365759715844882,3.188741142749083,2.873214739608133,1.2691947671368364,3.4639362795064077,3.1544503521213345,1.8781799369425465,1.5657921214718298,2.259853968048025,1.5419211752022437,1.3171477486329484,1.24327301656509,0.7230220106854822,1.5080026269522802,1.2660908815729697,1.177369304416902,1.3383901833532468,1.4676238078030144,1.0673702515040282,0.8068923611014782,1.6290628049909133,3.011184309443303,2.7104549104242905,1.3881619782483399,0.955640144241889,3.565024370712896,2.888125618884009,1.4231048140668243,1.5769284055516686,3.1901186015458434,0.7298511757155086,1.2930172720495083,2.7393188734784277,1.0251776644313317,2.4939879870077086,3.2635422653135895,2.671078197834897,1.2895098960436244,2.2781037275514424,3.1423660552653185,0.9720654507474751,2.1904473524850556,1.29335282565065,0.5513624501023116,0.9998059444664733,1.452268590621451,3.3666439430816593,1.6295711139418942,1.9495349330170122,1.2913854871526,2.152799962340374,1.4198516662511003,2.747316498526541,3.0520054258926996,1.083853289239096,1.8101510390795235,1.2197725830468196,1.4085162280993184,2.143612190171414,2.364216617023251,1.3931525701354832,1.7558404347674088,1.2560625949868074,1.8689158717527508,1.3376825518847477,2.143775430854932,1.2327098689769964,2.7752760437553703,0.7820545579472671,1.2857573000948774,1.1460490846932383,1.3573887245252378,1.3207850277005981,1.0237663272028044,1.688296754422264,1.6391858480583106,1.3076674973049074
1.3584412751402548,1.5087278095883925,1.0249082694783922,0.7110270011219385,3.816190082727251,2.0507001958420346,3.0654827004230047,1.3866012853050562,3.34783287452213,2.4839576218704438,1.9633409459781865,3.054065285552671,1.1590413971241702,3.2566408424900426,1.5947921629116768,2.9687598598614366,1.7241962206099737,-2.791897317067353,1.3557830913733175,3.5573243077385075,2.3659472396812324,2.417304355381779,3.602587527342561,2.9048559232947886,2.038667949486111,1.4119739319773075,1.7238468532492017,1.400931338223413,0.9578121023714831,1.1132404167640453,2.2574994822245906,1.4217484321737806,0.21658647887163168,3.417866013723713,3.250041410519583,3.2450757537292936,1.2739633988948342,3.593377676251022,1.74834529749435,3.3766279544865516,1.219599134549664,1.7077677227636927,1.3742994693146555,1.123864809909961,2.0042065309687063,1.2867983678289907,3.4701203300795975,1.2899760724647145,1.807828872569147,3.2737202694548766,1.17763719659318,2.5929592768145993,1.3546157733439168,1.308692879380049,0.7450273138074025,2.2106725125507505,1.2805941103530207,2.474085548443669,2.727007729343232,2.1898814750411,1.0830839880252299,0.8316478506544861,1.7000001840885126,1.2801011300236271,1.9536116677572861,1.2810453663319883,0.9860220378427791,1.3462080533185294,1.5937840052606602,1.4332425751778217,1.5918900139787924,1.4223298948572947,0.7481065268720686,1.3064022437754041,2.1872768432300873,1.3117007313908973,2.1034439257990476,3.7536580159768076,1.78812606188888,1.29232236910554,2.179106529391887,3.5610205778292685,0.9836200587006627,0.40301461488311224,1.2780739834084227,0.6020083140693916,1.0206622055304029,1.4670237903276249,3.391303057745679,1.7483538856293896,1.2466209032726951,1.300235034816093,1.9976753891699106,1.4372650311387738,0.2064194263727168,2.2854939565532195,1.2212831808279743,1.8815745704152875,1.2906013384411879,1.4262486501094298,0.9804567642684322,3.4078367410450072,1.4485098379404824,1.767103884384204,1.2788709145096377,1.918176303228101,1.3563354054375554,1.9398283588687506,1.2497669154949316,0.9914708718399814,1.9533211202453327,1.7967846195418498,1.1546156113268944,1.3734811747429916,1.3673431061713848,1.0521167508601008,1.557542430199597,1.6453281417159467,2.25553698890327
1.4327242822587358,1.4940520105528121,1.012954770692889,0.5549168893718931,0.39564524547781704,2.5646342455484104,3.1947474005534624,1.374633333761413,3.1920568343834037,2.242943895738815,2.241611408284826,2.952719351830213,1.1514237350721552,3.6522570221896884,3.2954732491952963,3.930481886974108,1.6328451781310336,,1.3252655133615292,2.687139093548514,3.1433215760467976,3.188736396071037,3.5147787422266132,3.0459671106546304,2.455089135427364,2.512062503481165,2.9028993943875774,2.6692354421525044,0.9419085869505929,1.113827162762188,1.2355984061363914,1.397496322361541,0.28800648392632755,3.056288716807729,2.7236262715353425,2.923843256980046,1.2577348021286452,3.813709375276457,2.970023497858748,3.050188223311478,1.2470038930273468,3.5389229965181257,1.3682487177133273,3.6926392122581144,1.2149267706041764,1.2766395881003776,3.167402890819174,1.2164734904580856,2.8054307330478063,1.5983270887027916,1.1695851265791808,1.5626405225882942,1.3170319453201238,1.3635131333493369,2.8922899851467814,2.7360008300230163,1.2774373117228957,1.1950199622480422,1.3531200008271471,1.4741920040187775,1.0764085927776252,0.8193060338519138,2.8911391757310647,1.3905136137893086,1.300539629478611,1.2721187681750434,0.9919968538649004,3.1108158939221795,3.1084475109907492,1.4296855867835954,1.5865582004419936,1.4294285020872517,3.300571842461424,1.3007680332803089,1.85949652106808,0.9937591277824844,1.4522316842178842,3.7225753154101904,2.631698005595751,1.3887571335645392,1.670255708459168,3.5529057492475467,0.9946485085377823,0.39420460703962956,1.275591161112975,0.5192741735074844,0.6971608552738539,1.4601606511725322,1.7182980529903915,2.8233784503482524,2.8694332024264733,3.0328502150064462,2.3344252575702646,1.4448048636080122,0.752902698966734,3.2752439996427642,1.1154261673075974,2.084418089991526,1.9700805749038073,1.4169748193944025,2.2631666468182563,2.747737557143386,1.5173260921560117,1.748667317575615,1.2645364309990257,3.646370058469147,2.553972351538844,2.389013305399815,1.2757401318352455,2.7721432550559038,2.0560354776086474,1.292852410111637,1.1604491061890934,1.6182762497646765,1.3857899405955525,1.2300308144236336,1.711547767790014,1.6427061921462214,1.7560796373825747
2.6869195482256654,2.756937877411255,0.850162528889218,2.958658963470927,0.34225092833463133,2.7317523854694357,1.4326548061695592,2.989545957132626,1.7959331473149636,2.4525901636116147,3.7502849173525457,2.7491738170432654,1.3299789111032487,3.1602135074972773,3.010128151891181,2.344572878775316,1.6763937965379012,3.178242959734515,2.520535396641549,3.0879312167785273,2.984873669061444,1.6773233128772738,3.3010344586877167,1.1778093867277628,3.2841009871512252,1.350831008503075,3.1705948975863487,3.1173875230509296,1.1877170808344657,2.9252740921686335,3.2764907102305787,3.1978528133125006,1.8624394886704378,1.4053879344023132,1.3357576368554143,1.3758679608565232,3.508276514980609,3.377808137932814,3.6849982218829997,3.299829296859156,3.0388171742169643,1.6651153030074004,1.7331243588639162,2.7068532027462866,1.018484627415821,1.3065189034373734,1.6408059957084404,3.026948746630434,3.8090027749390862,3.251684255454706,2.689668174860485,1.5666349580608299,1.244040673299695,3.59145203334269,2.0656688097068243,3.1204083463823498,2.66633167266505,2.8822243625273893,2.8909369116768153,1.5044424278542143,1.1364342217019925,0.8287680463862258,3.2640769773230054,2.9756870419444525,3.4063625131780992,1.3052292900748368,2.311084545314369,2.9887264902432875,1.2142305162026916,3.462445013543009,3.276242049931094,3.1906116998664062,0.5862036462233153,1.4898974004903542,3.2947368949507583,1.3374542096085345,3.224094312510703,3.979119903338339,3.6841454723745315,3.400490112194297,3.1305734456186856,3.208084885927245,2.179268988413419,3.0835333642244125,2.516065590004348,0.9840781648136105,3.5810016797074686,3.3659654309952307,3.3191728033645567,3.02732747595954,1.3541587394949588,3.1726427216898165,3.5592225829037236,3.4291887828960985,3.4414051278532547,2.0106473768001494,2.953600493934903,3.6042967271598103,3.1685361399101537,3.7297267751930914,3.33078927012726,1.6595318727702115,3.6440985421845618,3.286205465370979,3.414870227125796,1.7422347812111696,3.2111492897397866,2.348334412926638,1.8149195093055188,2.7780129791177934,2.9115765451233675,3.4097113485822956,3.6287386062153364,3.001225769906316,3.2545078778266623,3.527270556877341,2.923242377273504,3.3277462778104647,1.646950623570023
1.4273540813646406,1.5051439893219716,1.0143838609128515,2.540243062039153,0.5916028285702208,2.5888765081261207,3.3392528529254353,1.2913560155867034,3.084443602877832,0.3874375413809374,1.4774752843102616,3.3623408329598186,1.2652508460070635,0.007158694267171282,3.059019486576442,3.850589423119161,1.7318349144166265,1.9993073401287018,1.5307649470980553,1.4198516662511003,1.4397082341097014,1.2175285321975513,3.666733872098964,2.3237476281448157,1.6932661455348514,2.1197047723878333,1.556792342794331,3.0419455816629366,1.2500702218857274,0.6168037059664895,2.705838600263915,1.4416109580482643,3.166692952886225,3.0566459513205344,3.108313682454392,3.0617381859591095,1.296839138758256,2.6290231586909147,1.6993739497787437,1.7019570790049667,3.1031048106135666,1.68573835880429,1.3883438573115803,3.769475554440987,1.0510518540112517,2.5913012223518983,3.197137256674914,0.6242412960725235,2.261973033532513,1.579894559117784,1.224855265489496,1.4318047893346142,3.585731732965927,3.272396509037485,2.953328570912527,2.9066558981259543,1.1741251390873566,1.1278907629561759,1.4732206303405408,1.586630253653835,3.751817174570714,3.5934493896866475,1.6909310548780727,3.125107178483888,2.8228789978456605,1.3136812071318766,0.9491090650291004,3.3041882976109647,1.430676005730594,1.4475580386296174,1.6468262364289579,1.3390518471047501,0.7336606367281627,3.795008419364346,1.5954463716734042,-0.07840950558483378,1.3969869377235076,1.4911091150880573,3.1827208969141445,2.6223798671205523,2.9627896062685797,3.3213249222884134,0.8144150683239431,2.7743042359288332,1.418319501271733,0.5824644768862337,0.7158397900107947,1.3511929675024177,2.7804024957669458,3.495196272238272,1.2537472845058166,1.5392680174379931,2.1178446231106265,1.2246886001799577,2.999606812027063,3.2500914509452405,1.1432497298226427,1.8567148479003757,3.3509172647876055,1.5093715474279268,1.288163630145347,2.940365988417627,1.5762754196017044,1.7629057989022003,1.1793709141460273,1.7858434550071156,2.9836375686142635,1.2642781939999859,0.6674598194971949,0.7761713824717139,0.14653010492918775,2.8556788068710444,1.1188646805175595,3.179542897492644,1.3868274973720116,2.8054307330478063,1.1930525817342463,1.732764125086148,1.6865543120928361
1.4199648955582653,1.4822029262959555,1.0060107131447182,0.614749414636508,0.383728066510217,1.8826547864940908,2.913883196278626,1.3681704774244356,1.4771799394147562,1.921836177660319,3.0736608769389284,3.0354620373038523,1.1439288602577267,2.7107832953021678,1.493191296498733,3.6576171413968446,1.6220494759904471,,1.3218761569310014,3.618027170138194,3.4458604271442046,2.68915600229751,3.4151583199292244,2.675362054301791,1.7825763104122303,2.3147371235384746,2.110289736877144,1.3874121739859193,1.6091024820277309,1.1052556657467305,1.221252241823916,2.820556822425155,1.9158000433619207,1.4372756858833966,3.2591986553238654,3.3063759940513737,1.249330042237761,1.9971225625310352,2.116101880095449,3.6608943991054144,1.6589243693286029,3.2554010251241965,1.3592119080259246,3.3417993515091493,1.0631094263585743,1.2669064480268954,3.0972450203270316,2.8267681161258187,1.7726880260477824,1.5655874278818271,1.196858801366356,3.3003009381514965,1.3055561789914722,1.302634902969167,2.0684954068034194,1.2174789004705309,1.2645244210007247,3.114107116522618,3.226936958946142,3.03319920125424,2.566065001089116,0.8182010383658084,1.629496510998064,1.6037011109974757,0.985172507802987,1.2594713618365108,0.9404238750362979,2.8440380947916744,3.482422379990685,1.4223083633809512,1.570832058288229,1.417190917062374,1.787787661455527,2.287652546860014,2.6241125952703737,3.168542558049527,2.503132441920294,3.918949081037073,2.6178885128466236,1.2825228354251539,1.346049159324588,1.9775730127192162,0.9699708376789575,0.37881566693733126,2.819778527055903,0.49771863193688776,0.3078248475697688,1.4503059696204044,3.418358634884384,3.1595920524136893,3.037512251993322,1.2960814500632614,2.8135349502502316,2.160161864286934,0.19023304066106944,3.511341525921035,1.9732732908175872,1.805808348701467,1.9681055015677213,1.4603861046329107,1.3710625459124517,1.6108134325360557,1.4169099837816048,1.753728606141201,1.2504886800162271,1.8656615208897973,1.333206168068822,1.510308762112149,3.2162732557373794,2.7106378454503717,2.809982355027251,1.2784011352584652,1.147000541390339,1.351306061068646,1.528146198777285,1.5002717779326058,2.0734055273751455,1.6389866757925542,3.026414108927292
